Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,Portfolio
April,11.0,6:30,25.00%,6.0,2.0,0.3333,340.5,A
April,11.0,7:00,66.67%,7.0,1.0,0.1429,454.0,A
April,11.0,7:30,15.38%,15.0,2.0,0.1333,243.85,A
April,11.0,8:00,83.33%,36.0,0.0,0.0,304.78,A
April,11.0,8:30,85.90%,78.0,0.0,0.0,293.63,A
April,11.0,9:00,97.54%,122.0,0.0,0.0,291.64,A
April,11.0,9:30,94.07%,118.0,0.0,0.0,332.45,A
April,11.0,10:00,95.27%,148.0,0.0,0.0,332.84,A
April,11.0,10:30,97.88%,190.0,1.0,0.0053,308.47,A
April,11.0,11:00,95.62%,251.0,0.0,0.0,330.46,A
April,11.0,11:30,95.95%,222.0,0.0,0.0,317.86,A
April,11.0,12:00,80.43%,287.0,11.0,0.0383,287.01,A
April,11.0,12:30,92.86%,210.0,0.0,0.0,326.19,A
April,11.0,13:00,71.07%,248.0,6.0,0.0242,329.41,A
April,11.0,13:30,88.71%,248.0,0.0,0.0,325.49,A
April,11.0,14:00,85.40%,228.0,2.0,0.0088,306.76,A
April,11.0,14:30,95.56%,250.0,2.0,0.008,331.1,A
April,11.0,15:00,99.57%,233.0,0.0,0.0,328.32,A
April,11.0,15:30,82.19%,250.0,3.0,0.012,347.03,A
April,11.0,16:00,94.81%,232.0,1.0,0.0043,388.51,A
April,11.0,16:30,93.95%,215.0,0.0,0.0,356.52,A
April,11.0,17:00,91.67%,192.0,0.0,0.0,365.09,A
April,11.0,17:30,97.37%,154.0,2.0,0.013000000000000001,344.28,A
April,11.0,18:00,99.30%,142.0,0.0,0.0,307.11,A
April,11.0,18:30,100.00%,107.0,0.0,0.0,347.25,A
April,11.0,19:00,98.86%,89.0,1.0,0.011200000000000002,364.36,A
April,11.0,19:30,100.00%,58.0,0.0,0.0,324.59,A
April,11.0,20:00,100.00%,45.0,0.0,0.0,308.18,A
April,11.0,20:30,100.00%,41.0,0.0,0.0,293.61,A
April,11.0,21:00,100.00%,27.0,0.0,0.0,304.07,A
April,11.0,21:30,100.00%,18.0,0.0,0.0,291.94,A
April,11.0,22:00,100.00%,21.0,0.0,0.0,199.62,A
April,11.0,22:30,75.00%,13.0,9.0,0.6923,660.5,A
April,11.0,23:00,44.44%,10.0,1.0,0.1,373.44,A
April,11.0,23:30,100.00%,15.0,0.0,0.0,221.4,A
April,12.0,0:00,100.00%,5.0,0.0,0.0,254.8,A
April,12.0,0:30,100.00%,4.0,0.0,0.0,416.5,A
April,12.0,1:00,100.00%,4.0,0.0,0.0,248.5,A
April,12.0,1:30,100.00%,2.0,0.0,0.0,495.0,A
April,12.0,2:30,100.00%,2.0,0.0,0.0,294.0,A
April,12.0,3:30,100.00%,3.0,0.0,0.0,37.67,A
April,12.0,4:00,100.00%,3.0,0.0,0.0,158.67,A
April,12.0,7:00,75.00%,4.0,0.0,0.0,191.5,A
April,12.0,7:30,90.00%,10.0,0.0,0.0,333.0,A
April,12.0,8:00,100.00%,33.0,1.0,0.030299999999999997,239.09,A
April,12.0,8:30,100.00%,44.0,0.0,0.0,268.2,A
April,12.0,9:00,98.44%,65.0,1.0,0.0154,259.36,A
April,12.0,9:30,80.28%,75.0,4.0,0.0533,291.52,A
April,12.0,17:30,81.08%,111.0,0.0,0.0,357.05,A
April,12.0,18:00,98.39%,124.0,0.0,0.0,302.91,A
April,12.0,18:30,97.89%,95.0,0.0,0.0,315.31,A
April,12.0,19:00,100.00%,61.0,1.0,0.016399999999999998,345.78,A
April,12.0,19:30,100.00%,51.0,0.0,0.0,298.27,A
April,12.0,20:00,97.37%,38.0,0.0,0.0,304.29,A
April,12.0,20:30,95.00%,20.0,0.0,0.0,362.25,A
April,12.0,21:00,86.67%,18.0,3.0,0.16670000000000001,303.4,A
April,12.0,21:30,94.74%,19.0,0.0,0.0,397.42,A
April,12.0,22:00,100.00%,9.0,0.0,0.0,209.89,A
April,12.0,22:30,33.33%,8.0,2.0,0.25,250.33,A
April,12.0,23:00,57.14%,9.0,2.0,0.22219999999999998,215.0,A
April,12.0,23:30,100.00%,8.0,0.0,0.0,432.38,A
April,13.0,0:00,50.00%,2.0,0.0,0.0,193.5,A
April,13.0,0:30,100.00%,1.0,0.0,0.0,156.0,A
April,13.0,1:00,100.00%,1.0,0.0,0.0,0.0,A
April,13.0,1:30,100.00%,2.0,0.0,0.0,243.5,A
April,13.0,3:00,100.00%,1.0,0.0,0.0,476.0,A
April,13.0,6:00,66.67%,3.0,0.0,0.0,47.67,A
April,13.0,6:30,100.00%,1.0,0.0,0.0,52.0,A
April,13.0,7:00,100.00%,4.0,0.0,0.0,315.75,A
April,13.0,7:30,100.00%,6.0,0.0,0.0,297.33,A
April,13.0,8:00,100.00%,5.0,0.0,0.0,219.8,A
April,13.0,8:30,100.00%,9.0,0.0,0.0,315.44,A
April,13.0,9:00,100.00%,13.0,0.0,0.0,214.08,A
April,13.0,9:30,100.00%,23.0,0.0,0.0,407.91,A
April,13.0,10:00,100.00%,22.0,0.0,0.0,250.14,A
April,13.0,10:30,100.00%,31.0,0.0,0.0,342.94,A
April,13.0,11:00,100.00%,31.0,0.0,0.0,316.26,A
April,13.0,11:30,100.00%,33.0,0.0,0.0,263.58,A
April,13.0,12:00,98.04%,51.0,0.0,0.0,272.14,A
April,13.0,12:30,98.46%,65.0,0.0,0.0,264.43,A
April,13.0,13:00,92.54%,69.0,2.0,0.028999999999999998,285.31,A
April,13.0,13:30,93.90%,83.0,1.0,0.012,274.71,A
April,13.0,14:00,94.12%,69.0,1.0,0.014499999999999999,328.84,A
April,13.0,14:30,83.78%,78.0,4.0,0.0513,350.73,A
April,13.0,15:00,62.07%,91.0,4.0,0.044000000000000004,332.31,A
April,13.0,15:30,96.88%,65.0,1.0,0.0154,337.77,A
April,13.0,16:00,97.56%,82.0,0.0,0.0,294.49,A
April,13.0,16:30,98.67%,75.0,0.0,0.0,314.2,A
April,13.0,17:00,98.08%,54.0,2.0,0.037000000000000005,225.77,A
April,13.0,17:30,86.79%,54.0,1.0,0.018500000000000003,263.85,A
April,13.0,18:00,97.78%,46.0,1.0,0.0217,298.38,A
April,13.0,18:30,100.00%,39.0,0.0,0.0,325.38,A
April,13.0,19:00,100.00%,33.0,0.0,0.0,415.39,A
April,13.0,19:30,100.00%,13.0,0.0,0.0,253.92,A
April,13.0,20:00,100.00%,11.0,0.0,0.0,353.0,A
April,13.0,20:30,81.82%,11.0,0.0,0.0,312.73,A
April,13.0,21:00,100.00%,12.0,0.0,0.0,254.33,A
April,13.0,21:30,100.00%,13.0,0.0,0.0,340.92,A
April,13.0,22:00,100.00%,10.0,0.0,0.0,415.2,A
April,13.0,22:30,77.78%,9.0,0.0,0.0,301.11,A
April,13.0,23:00,100.00%,2.0,0.0,0.0,262.0,A
April,13.0,23:30,100.00%,4.0,0.0,0.0,259.0,A
April,14.0,0:00,100.00%,2.0,0.0,0.0,593.0,A
April,14.0,0:30,100.00%,1.0,0.0,0.0,281.0,A
April,14.0,1:00,100.00%,1.0,0.0,0.0,323.0,A
April,14.0,3:00,100.00%,1.0,0.0,0.0,172.0,A
April,14.0,3:30,100.00%,1.0,0.0,0.0,467.0,A
April,14.0,5:00,100.00%,2.0,0.0,0.0,166.5,A
April,14.0,6:00,100.00%,4.0,0.0,0.0,341.0,A
April,14.0,6:30,100.00%,3.0,1.0,0.3333,298.5,A
April,14.0,7:00,100.00%,8.0,0.0,0.0,196.25,A
April,14.0,7:30,100.00%,13.0,1.0,0.07690000000000001,221.75,A
April,14.0,8:00,97.92%,48.0,0.0,0.0,279.1,A
April,14.0,8:30,100.00%,74.0,0.0,0.0,314.14,A
April,14.0,9:00,98.33%,120.0,0.0,0.0,274.82,A
April,14.0,9:30,96.08%,154.0,1.0,0.006500000000000001,319.56,A
April,14.0,10:00,95.38%,196.0,1.0,0.0051,287.62,A
April,14.0,10:30,85.77%,239.0,0.0,0.0,304.58,A
April,14.0,15:00,95.04%,243.0,1.0,0.0040999999999999995,326.18,A
April,14.0,15:30,96.84%,286.0,1.0,0.0034999999999999996,340.13,A
April,14.0,16:00,98.83%,256.0,0.0,0.0,316.07,A
April,14.0,16:30,99.18%,243.0,0.0,0.0,317.28,A
April,14.0,17:00,97.30%,222.0,0.0,0.0,313.23,A
April,14.0,17:30,98.05%,205.0,0.0,0.0,322.74,A
April,14.0,18:00,100.00%,179.0,1.0,0.005600000000000001,291.64,A
April,14.0,18:30,90.54%,148.0,0.0,0.0,330.14,A
April,14.0,19:00,93.07%,101.0,0.0,0.0,319.19,A
April,14.0,19:30,96.20%,81.0,2.0,0.024700000000000003,378.05,A
April,14.0,20:00,93.44%,61.0,0.0,0.0,333.69,A
April,14.0,20:30,97.50%,40.0,0.0,0.0,291.73,A
April,14.0,21:00,69.23%,41.0,2.0,0.048799999999999996,301.38,A
April,14.0,21:30,100.00%,29.0,1.0,0.0345,256.39,A
April,14.0,22:00,100.00%,16.0,0.0,0.0,309.13,A
April,14.0,22:30,28.57%,10.0,3.0,0.3,440.29,A
April,14.0,23:00,69.23%,13.0,0.0,0.0,244.38,A
April,14.0,23:30,83.33%,6.0,0.0,0.0,351.5,A
April,15.0,0:00,100.00%,2.0,0.0,0.0,488.0,A
April,15.0,0:30,100.00%,5.0,0.0,0.0,215.6,A
April,15.0,1:00,100.00%,5.0,0.0,0.0,416.2,A
April,15.0,1:30,100.00%,1.0,0.0,0.0,231.0,A
April,15.0,2:00,100.00%,2.0,0.0,0.0,214.5,A
April,15.0,3:30,100.00%,1.0,0.0,0.0,260.0,A
April,15.0,5:00,100.00%,3.0,0.0,0.0,385.67,A
April,15.0,5:30,50.00%,2.0,0.0,0.0,457.0,A
April,15.0,6:00,100.00%,1.0,0.0,0.0,439.0,A
April,15.0,6:30,100.00%,4.0,0.0,0.0,172.75,A
April,15.0,7:00,100.00%,8.0,0.0,0.0,237.75,A
April,15.0,7:30,70.00%,13.0,3.0,0.23079999999999998,414.9,A
April,15.0,8:00,97.62%,42.0,0.0,0.0,255.19,A
April,15.0,8:30,86.76%,69.0,1.0,0.014499999999999999,324.82,A
April,15.0,9:00,84.47%,106.0,3.0,0.028300000000000002,298.67,A
April,15.0,9:30,88.89%,154.0,1.0,0.006500000000000001,316.1,A
April,15.0,10:00,93.85%,179.0,0.0,0.0,279.44,A
April,15.0,10:30,93.41%,182.0,0.0,0.0,315.8,A
April,15.0,11:00,96.57%,205.0,1.0,0.0049,329.45,A
April,15.0,11:30,89.08%,236.0,7.0,0.0297,326.8,A
April,15.0,12:00,93.24%,223.0,1.0,0.0045000000000000005,334.37,A
April,15.0,12:30,97.13%,209.0,0.0,0.0,313.5,A
April,15.0,13:00,98.35%,244.0,1.0,0.0040999999999999995,305.67,A
April,15.0,13:30,98.76%,242.0,1.0,0.0040999999999999995,315.58,A
April,15.0,14:00,97.81%,228.0,0.0,0.0,322.7,A
April,15.0,14:30,95.00%,220.0,0.0,0.0,285.43,A
April,15.0,15:00,94.76%,211.0,1.0,0.004699999999999999,341.22,A
April,15.0,15:30,81.11%,220.0,3.0,0.013600000000000001,317.95,A
April,15.0,16:00,76.65%,259.0,2.0,0.0077,308.46,A
April,15.0,16:30,99.51%,206.0,0.0,0.0,335.12,A
April,15.0,17:00,97.94%,194.0,0.0,0.0,328.0,A
April,15.0,17:30,97.55%,163.0,0.0,0.0,309.37,A
April,15.0,18:00,100.00%,147.0,1.0,0.0068000000000000005,276.71,A
April,15.0,18:30,84.03%,121.0,2.0,0.0165,311.49,A
April,15.0,19:00,70.59%,92.0,7.0,0.0761,355.04,A
April,15.0,19:30,94.64%,56.0,0.0,0.0,270.91,A
April,15.0,20:00,80.49%,45.0,4.0,0.0889,424.95,A
April,15.0,20:30,88.24%,52.0,1.0,0.0192,336.37,A
April,15.0,21:00,92.86%,14.0,0.0,0.0,406.57,A
April,15.0,21:30,100.00%,32.0,0.0,0.0,344.38,A
April,15.0,22:00,100.00%,22.0,0.0,0.0,296.36,A
April,15.0,22:30,75.00%,8.0,0.0,0.0,285.0,A
April,15.0,23:00,36.36%,11.0,0.0,0.0,306.64,A
April,15.0,23:30,63.64%,11.0,0.0,0.0,392.09,A
April,16.0,0:00,100.00%,4.0,0.0,0.0,39.5,A
April,16.0,0:30,100.00%,2.0,0.0,0.0,132.5,A
April,16.0,1:30,100.00%,3.0,0.0,0.0,241.67,A
April,16.0,2:00,100.00%,1.0,0.0,0.0,122.0,A
April,16.0,2:30,100.00%,4.0,0.0,0.0,318.25,A
April,16.0,4:30,100.00%,1.0,0.0,0.0,128.0,A
April,16.0,5:00,100.00%,1.0,0.0,0.0,45.0,A
April,16.0,5:30,100.00%,3.0,0.0,0.0,344.67,A
April,16.0,6:00,100.00%,2.0,0.0,0.0,249.5,A
April,16.0,6:30,66.67%,4.0,1.0,0.25,265.67,A
April,16.0,7:00,60.00%,5.0,0.0,0.0,250.6,A
April,16.0,7:30,47.06%,18.0,1.0,0.0556,323.82,A
April,16.0,8:00,70.21%,47.0,0.0,0.0,216.21,A
April,16.0,8:30,75.41%,64.0,3.0,0.046900000000000004,353.52,A
April,16.0,9:00,77.05%,127.0,5.0,0.0394,308.7,A
April,16.0,9:30,75.34%,146.0,0.0,0.0,315.14,A
April,16.0,10:00,77.90%,184.0,3.0,0.0163,321.46,A
April,16.0,10:30,97.36%,227.0,0.0,0.0,315.84,A
April,16.0,11:00,97.60%,209.0,1.0,0.0048,317.3,A
April,16.0,11:30,67.37%,242.0,6.0,0.0248,356.61,A
April,16.0,12:00,89.55%,225.0,5.0,0.0222,336.17,A
April,16.0,12:30,85.05%,215.0,1.0,0.004699999999999999,322.1,A
April,16.0,13:00,100.00%,185.0,0.0,0.0,335.18,A
April,16.0,13:30,94.34%,213.0,1.0,0.004699999999999999,315.54,A
April,16.0,14:00,84.16%,221.0,0.0,0.0,296.82,A
April,16.0,14:30,88.73%,213.0,0.0,0.0,342.7,A
April,16.0,15:00,97.62%,210.0,0.0,0.0,320.71,A
April,16.0,15:30,92.86%,210.0,0.0,0.0,310.97,A
April,16.0,16:00,83.17%,205.0,3.0,0.0146,336.3,A
April,16.0,16:30,97.07%,206.0,1.0,0.0049,328.68,A
April,16.0,17:00,97.75%,178.0,0.0,0.0,346.61,A
April,16.0,17:30,92.49%,174.0,1.0,0.005699999999999999,304.31,A
April,16.0,18:00,85.26%,158.0,2.0,0.0127,295.98,A
April,16.0,18:30,83.78%,150.0,2.0,0.013300000000000001,373.89,A
April,16.0,19:00,91.40%,94.0,1.0,0.0106,336.09,A
April,16.0,19:30,95.38%,66.0,1.0,0.0152,343.35,A
April,16.0,20:00,96.15%,52.0,0.0,0.0,290.9,A
April,16.0,20:30,97.78%,45.0,0.0,0.0,248.73,A
April,16.0,21:00,70.37%,27.0,0.0,0.0,382.15,A
April,16.0,21:30,100.00%,19.0,0.0,0.0,443.47,A
April,17.0,7:30,90.91%,12.0,1.0,0.0833,364.64,A
April,17.0,8:00,87.27%,58.0,3.0,0.051699999999999996,248.44,A
April,17.0,8:30,54.29%,78.0,8.0,0.1026,336.29,A
April,17.0,9:00,91.67%,120.0,0.0,0.0,322.11,A
April,17.0,9:30,95.48%,155.0,0.0,0.0,293.66,A
April,17.0,10:00,98.87%,178.0,1.0,0.005600000000000001,356.07,A
April,17.0,10:30,98.27%,174.0,1.0,0.005699999999999999,298.09,A
April,17.0,11:00,90.68%,239.0,3.0,0.0126,303.14,A
April,17.0,11:30,81.51%,245.0,7.0,0.0286,335.28,A
April,17.0,12:00,97.82%,230.0,1.0,0.0043,304.55,A
April,17.0,12:30,87.69%,263.0,3.0,0.011399999999999999,292.62,A
April,17.0,13:00,96.00%,250.0,0.0,0.0,330.11,A
April,17.0,13:30,91.34%,232.0,1.0,0.0043,355.65,A
April,17.0,14:00,99.56%,228.0,0.0,0.0,337.5,A
April,17.0,14:30,100.00%,222.0,0.0,0.0,313.7,A
April,17.0,15:00,99.16%,238.0,0.0,0.0,307.58,A
April,17.0,15:30,92.09%,216.0,1.0,0.0046,334.22,A
April,17.0,16:00,82.63%,237.0,1.0,0.0042,338.39,A
April,17.0,16:30,96.02%,226.0,0.0,0.0,301.21,A
April,17.0,17:00,95.12%,209.0,4.0,0.0191,335.03,A
April,17.0,17:30,95.92%,197.0,1.0,0.0051,339.94,A
April,17.0,18:00,99.35%,154.0,0.0,0.0,300.63,A
April,17.0,18:30,100.00%,127.0,0.0,0.0,322.8,A
April,17.0,19:00,100.00%,71.0,0.0,0.0,331.18,A
April,17.0,19:30,87.30%,65.0,2.0,0.0308,398.54,A
April,17.0,20:00,100.00%,52.0,0.0,0.0,324.81,A
April,17.0,20:30,95.83%,48.0,0.0,0.0,330.31,A
April,17.0,21:00,100.00%,25.0,1.0,0.04,303.5,A
April,17.0,21:30,100.00%,19.0,0.0,0.0,371.53,A
April,17.0,22:00,100.00%,17.0,0.0,0.0,229.12,A
April,17.0,22:30,40.00%,15.0,0.0,0.0,244.73,A
April,17.0,23:00,80.00%,5.0,0.0,0.0,276.2,A
April,17.0,23:30,62.50%,9.0,1.0,0.11109999999999999,502.5,A
April,18.0,0:00,100.00%,4.0,0.0,0.0,204.5,A
April,18.0,0:30,100.00%,5.0,0.0,0.0,562.4,A
April,18.0,1:30,100.00%,4.0,0.0,0.0,145.25,A
April,18.0,2:00,100.00%,2.0,0.0,0.0,264.5,A
April,18.0,3:00,100.00%,1.0,0.0,0.0,192.0,A
April,18.0,4:00,100.00%,1.0,0.0,0.0,122.0,A
April,18.0,4:30,100.00%,2.0,0.0,0.0,180.5,A
April,18.0,5:00,75.00%,4.0,0.0,0.0,249.25,A
April,18.0,5:30,100.00%,1.0,0.0,0.0,306.0,A
April,18.0,6:00,100.00%,1.0,0.0,0.0,149.0,A
April,18.0,7:00,40.00%,11.0,1.0,0.0909,414.3,A
April,18.0,7:30,63.64%,11.0,0.0,0.0,349.36,A
April,18.0,8:00,91.84%,49.0,0.0,0.0,235.76,A
April,18.0,8:30,94.20%,69.0,0.0,0.0,328.62,A
April,18.0,9:00,97.52%,121.0,0.0,0.0,279.33,A
April,18.0,9:30,93.62%,141.0,0.0,0.0,356.87,A
April,18.0,10:00,96.40%,139.0,0.0,0.0,330.18,A
April,18.0,10:30,99.45%,183.0,1.0,0.0055000000000000005,321.8,A
April,18.0,11:00,98.95%,190.0,0.0,0.0,279.05,A
April,18.0,11:30,99.52%,210.0,1.0,0.0048,295.23,A
April,18.0,12:00,99.18%,245.0,1.0,0.0040999999999999995,315.4,A
April,18.0,12:30,98.08%,208.0,0.0,0.0,299.06,A
April,18.0,13:00,98.59%,213.0,0.0,0.0,378.96,A
April,18.0,13:30,99.07%,216.0,0.0,0.0,301.23,A
April,18.0,14:00,100.00%,208.0,1.0,0.0048,331.61,A
April,18.0,14:30,99.12%,228.0,0.0,0.0,320.43,A
April,18.0,15:00,100.00%,208.0,0.0,0.0,310.03,A
April,18.0,15:30,100.00%,195.0,0.0,0.0,308.61,A
April,18.0,16:00,98.53%,204.0,0.0,0.0,327.21,A
April,18.0,16:30,98.48%,198.0,0.0,0.0,358.8,A
April,18.0,17:00,98.48%,197.0,0.0,0.0,277.46,A
April,18.0,17:30,99.35%,155.0,0.0,0.0,324.69,A
April,18.0,18:00,100.00%,139.0,0.0,0.0,285.67,A
April,18.0,18:30,100.00%,127.0,0.0,0.0,341.65,A
April,18.0,19:00,100.00%,78.0,0.0,0.0,368.59,A
April,18.0,19:30,100.00%,53.0,0.0,0.0,335.04,A
April,18.0,20:00,100.00%,35.0,0.0,0.0,293.51,A
April,18.0,20:30,97.22%,36.0,0.0,0.0,284.61,A
April,18.0,21:00,100.00%,23.0,0.0,0.0,332.91,A
April,18.0,21:30,100.00%,13.0,0.0,0.0,270.0,A
April,18.0,22:00,100.00%,11.0,0.0,0.0,243.0,A
April,18.0,22:30,90.91%,11.0,0.0,0.0,312.73,A
April,18.0,23:00,33.33%,6.0,0.0,0.0,310.67,A
April,18.0,23:30,100.00%,3.0,0.0,0.0,149.67,A
April,19.0,0:00,100.00%,8.0,1.0,0.125,491.57,A
April,19.0,0:30,80.00%,5.0,0.0,0.0,723.6,A
April,19.0,1:00,100.00%,5.0,1.0,0.2,153.5,A
April,19.0,1:30,100.00%,2.0,1.0,0.5,93.0,A
April,19.0,2:30,100.00%,3.0,0.0,0.0,113.33,A
April,19.0,3:00,100.00%,1.0,0.0,0.0,272.0,A
April,19.0,4:30,100.00%,1.0,0.0,0.0,121.0,A
April,19.0,5:00,100.00%,1.0,0.0,0.0,127.0,A
April,19.0,6:00,100.00%,1.0,0.0,0.0,546.0,A
April,19.0,7:00,100.00%,6.0,0.0,0.0,427.67,A
April,19.0,7:30,100.00%,5.0,0.0,0.0,349.2,A
April,19.0,8:00,96.15%,26.0,0.0,0.0,222.96,A
April,19.0,8:30,97.73%,44.0,0.0,0.0,245.68,A
April,19.0,9:00,96.43%,56.0,0.0,0.0,310.79,A
April,19.0,9:30,95.71%,70.0,0.0,0.0,305.86,A
April,19.0,10:00,100.00%,98.0,1.0,0.0102,299.29,A
April,19.0,10:30,100.00%,124.0,0.0,0.0,252.11,A
April,19.0,11:00,98.37%,124.0,1.0,0.008100000000000001,265.3,A
April,19.0,12:30,98.54%,137.0,0.0,0.0,287.61,A
April,19.0,13:00,95.18%,166.0,0.0,0.0,282.73,A
April,19.0,13:30,96.36%,165.0,0.0,0.0,315.04,A
April,19.0,14:00,97.35%,153.0,2.0,0.0131,313.97,A
April,19.0,14:30,96.32%,137.0,1.0,0.0073,312.19,A
April,19.0,15:00,95.27%,148.0,0.0,0.0,333.76,A
April,19.0,15:30,91.24%,139.0,2.0,0.0144,320.32,A
April,19.0,16:00,92.65%,137.0,1.0,0.0073,330.38,A
April,19.0,16:30,98.54%,138.0,1.0,0.0072,271.6,A
April,19.0,17:00,87.29%,122.0,4.0,0.032799999999999996,311.53,A
April,19.0,17:30,90.74%,110.0,2.0,0.0182,263.41,A
April,19.0,18:00,92.04%,115.0,2.0,0.0174,322.5,A
April,19.0,18:30,90.32%,94.0,1.0,0.0106,356.7,A
April,19.0,19:00,100.00%,78.0,2.0,0.0256,310.67,A
April,19.0,19:30,97.06%,68.0,0.0,0.0,378.69,A
April,19.0,20:00,100.00%,53.0,1.0,0.0189,262.75,A
April,19.0,20:30,93.33%,46.0,1.0,0.0217,302.11,A
April,19.0,21:00,100.00%,25.0,0.0,0.0,293.76,A
April,19.0,21:30,100.00%,10.0,0.0,0.0,273.4,A
April,19.0,22:00,100.00%,14.0,0.0,0.0,472.36,A
April,19.0,22:30,100.00%,8.0,0.0,0.0,510.38,A
April,19.0,23:00,100.00%,5.0,0.0,0.0,335.0,A
April,19.0,23:30,100.00%,2.0,0.0,0.0,71.0,A
April,20.0,0:30,100.00%,1.0,0.0,0.0,272.0,A
April,20.0,1:00,100.00%,4.0,0.0,0.0,264.25,A
April,20.0,1:30,100.00%,2.0,0.0,0.0,862.0,A
April,20.0,2:00,100.00%,1.0,0.0,0.0,157.0,A
April,20.0,3:00,100.00%,1.0,0.0,0.0,146.0,A
April,20.0,4:30,100.00%,1.0,0.0,0.0,393.0,A
April,20.0,7:00,100.00%,7.0,0.0,0.0,263.0,A
April,20.0,7:30,100.00%,4.0,0.0,0.0,441.75,A
April,20.0,8:00,100.00%,7.0,0.0,0.0,189.71,A
April,20.0,8:30,100.00%,6.0,0.0,0.0,350.33,A
April,20.0,9:00,75.00%,12.0,0.0,0.0,472.08,A
April,20.0,9:30,100.00%,11.0,0.0,0.0,313.64,A
April,20.0,10:00,100.00%,11.0,0.0,0.0,324.18,A
April,20.0,10:30,100.00%,12.0,0.0,0.0,288.75,A
April,20.0,11:00,100.00%,14.0,0.0,0.0,396.64,A
April,20.0,11:30,100.00%,14.0,0.0,0.0,320.36,A
April,20.0,12:00,100.00%,20.0,0.0,0.0,358.1,A
April,20.0,12:30,100.00%,23.0,1.0,0.0435,354.82,A
April,20.0,13:00,100.00%,19.0,0.0,0.0,292.47,A
April,20.0,13:30,100.00%,20.0,0.0,0.0,314.05,A
April,20.0,14:00,100.00%,18.0,0.0,0.0,308.83,A
April,20.0,14:30,100.00%,19.0,0.0,0.0,259.21,A
April,20.0,15:00,100.00%,26.0,0.0,0.0,318.62,A
April,20.0,15:30,100.00%,24.0,2.0,0.0833,231.59,A
April,20.0,16:00,100.00%,25.0,0.0,0.0,238.6,A
April,20.0,16:30,100.00%,22.0,0.0,0.0,272.18,A
April,20.0,17:00,96.30%,28.0,1.0,0.035699999999999996,360.07,A
April,20.0,17:30,100.00%,18.0,0.0,0.0,329.17,A
April,20.0,18:00,100.00%,20.0,0.0,0.0,286.35,A
April,20.0,18:30,100.00%,30.0,0.0,0.0,383.03,A
April,20.0,19:00,100.00%,17.0,0.0,0.0,308.18,A
April,20.0,19:30,100.00%,22.0,0.0,0.0,266.59,A
April,20.0,20:00,100.00%,18.0,1.0,0.0556,291.12,A
April,20.0,20:30,100.00%,14.0,0.0,0.0,364.0,A
April,20.0,21:00,85.71%,8.0,1.0,0.125,282.29,A
April,20.0,21:30,75.00%,8.0,0.0,0.0,246.5,A
April,20.0,22:00,70.00%,12.0,2.0,0.16670000000000001,260.2,A
April,20.0,22:30,66.67%,10.0,1.0,0.1,264.56,A
April,20.0,23:00,71.43%,7.0,0.0,0.0,452.43,A
April,20.0,23:30,100.00%,3.0,0.0,0.0,143.33,A
April,21.0,0:00,100.00%,3.0,0.0,0.0,199.67,A
April,21.0,0:30,100.00%,2.0,0.0,0.0,192.5,A
April,21.0,1:00,100.00%,2.0,0.0,0.0,155.5,A
April,21.0,2:00,100.00%,2.0,0.0,0.0,456.0,A
April,21.0,2:30,100.00%,2.0,0.0,0.0,88.5,A
April,21.0,3:30,100.00%,1.0,0.0,0.0,366.0,A
April,21.0,4:30,100.00%,1.0,0.0,0.0,284.0,A
April,21.0,5:00,100.00%,1.0,0.0,0.0,172.0,A
April,21.0,5:30,100.00%,1.0,0.0,0.0,143.0,A
April,21.0,6:00,100.00%,1.0,0.0,0.0,340.0,A
April,21.0,6:30,66.67%,4.0,1.0,0.25,264.0,A
April,21.0,7:00,100.00%,3.0,0.0,0.0,200.33,A
April,21.0,7:30,80.00%,10.0,0.0,0.0,385.8,A
April,21.0,8:00,100.00%,29.0,0.0,0.0,319.07,A
April,21.0,8:30,100.00%,68.0,0.0,0.0,336.19,A
April,21.0,9:00,93.81%,98.0,1.0,0.0102,259.9,A
April,21.0,9:30,87.77%,140.0,1.0,0.0070999999999999995,331.05,A
April,21.0,10:00,89.94%,169.0,0.0,0.0,331.33,A
April,21.0,10:30,88.44%,203.0,4.0,0.0197,314.93,A
April,21.0,11:00,91.56%,225.0,0.0,0.0,328.36,A
April,21.0,11:30,93.31%,239.0,0.0,0.0,360.15,A
April,21.0,12:00,98.31%,236.0,0.0,0.0,332.0,A
April,21.0,12:30,92.12%,204.0,1.0,0.0049,301.72,A
April,21.0,13:00,89.38%,228.0,2.0,0.0088,310.42,A
April,21.0,13:30,67.53%,242.0,11.0,0.0455,355.56,A
April,21.0,14:00,80.50%,206.0,6.0,0.0291,366.66,A
April,21.0,14:30,34.06%,263.0,34.0,0.1293,326.86,A
April,21.0,15:00,70.18%,232.0,4.0,0.0172,320.66,A
April,21.0,15:30,82.83%,233.0,0.0,0.0,354.4,A
April,21.0,16:00,84.34%,250.0,1.0,0.004,350.35,A
April,21.0,16:30,99.03%,208.0,1.0,0.0048,354.01,A
April,21.0,17:00,97.63%,171.0,2.0,0.011699999999999999,304.91,A
April,21.0,17:30,100.00%,144.0,0.0,0.0,328.17,A
April,21.0,18:00,99.34%,156.0,4.0,0.0256,335.88,A
April,21.0,18:30,99.12%,117.0,3.0,0.0256,360.43,A
