Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,17,22:00,6.48,0,0.002892,324.92,53.51,0,0.004341,320.15,103.25,0,0.002709,335.63,58.57,0,0.007482,328.12
August,17,22:30,5.07,1,0.178027,331.34,40.13,0,0.003922,314.98,83.6,0,0.002347,329.63,52.16,0,0.004264,327.19
August,17,23:00,5.07,0,0.061101,301.53,29.88,0,0.0054,294.74,63.12,0,0.001104,320.25,40.62,0,0.006039,335.23
August,17,23:30,3.38,0,0.002643,336.36,22.3,0,0.003211,298.34,45.56,0,0.00162,331.01,30.78,0,0.004598,318.49
August,18,0:00,6.2,0,0.002564,538.79,46.64,0,0.000555,311.21,85.9,0,0.003823,328.31,60.0,1,0.011421,315.81
August,18,0:30,5.17,0,0.0,298.01,30.32,0,0.003828,308.65,63.59,0,0.000302,339.99,42.35,0,0.0,336.69
August,18,1:00,4.14,0,0.0,355.18,15.16,0,0.007176,322.17,46.85,0,0.000202,340.9,31.77,0,0.0,369.42
August,18,1:30,3.1,0,0.0375,260.58,9.33,0,0.0,388.79,36.81,0,0.008444,298.75,23.53,0,0.016903,348.89
August,18,2:00,2.07,0,0.0,455.23,4.66,0,0.010714,338.24,24.54,0,0.011453,294.73,15.29,1,0.042658,326.74
August,18,2:30,1.03,0,0.0,194.61,4.66,0,0.002777,352.23,25.66,0,0.004173,265.17,12.94,0,0.002903,300.34
August,18,3:00,1.03,0,0.0,483.29,3.5,0,0.002777,362.61,16.73,0,0.024298,274.23,3.53,0,0.002777,376.61
August,18,3:30,1.03,0,0.15,436.08,2.33,0,0.0025,215.99,14.5,0,0.012365,304.58,1.18,0,0.0,287.0
August,18,4:00,1.03,0,0.0,279.33,2.33,0,0.0,248.75,12.27,0,0.015717,324.61,0.0,0,0.033333,488.33
August,18,4:30,1.03,0,0.0,248.17,2.33,0,0.005,223.18,14.5,0,0.010342,281.56,0.0,0,0.0,216.33
August,18,5:00,2.07,0,0.0,259.39,2.33,0,0.0,310.07,16.73,0,0.011538,301.83,0.0,0,0.0,215.67
August,18,5:30,3.1,0,0.005,391.73,4.66,0,0.034615,318.39,18.96,0,0.019681,339.62,1.18,0,0.016667,306.0
August,18,6:00,3.1,0,0.0,314.52,5.83,0,0.0,278.59,36.81,1,0.016108,244.85,16.47,0,0.001098,229.8
August,18,6:30,6.2,1,0.122093,287.03,10.49,2,0.233157,306.88,54.66,1,0.016868,242.59,25.88,1,0.025145,247.99
August,18,7:00,10.34,0,0.041005,261.15,30.32,1,0.021547,260.0,99.29,1,0.005319,262.66,50.59,0,0.007418,279.53
August,18,7:30,16.54,1,0.050828,332.26,46.64,1,0.024674,291.22,159.53,2,0.010756,267.01,75.29,0,0.002184,276.36
August,18,8:00,46.53,1,0.019992,274.6,94.45,1,0.011591,274.43,291.16,1,0.004422,291.39,142.35,1,0.00455,279.64
August,18,8:30,93.05,3,0.032538,303.01,148.1,2,0.012459,301.73,421.69,1,0.003098,304.77,205.88,0,0.002359,289.78
August,18,9:00,133.37,3,0.021953,321.32,214.56,1,0.004954,300.3,602.41,2,0.003649,311.17,311.77,1,0.002424,293.5
August,18,9:30,178.86,3,0.015283,324.59,281.03,4,0.01286,325.09,777.55,8,0.01093,320.65,389.42,4,0.010305,300.29
August,18,10:00,204.71,3,0.013898,318.64,328.84,4,0.010765,317.39,901.38,9,0.010052,323.4,452.95,6,0.014078,306.52
August,18,10:30,222.29,2,0.007121,315.23,369.65,12,0.032655,329.78,999.55,23,0.023183,332.92,512.95,20,0.038155,306.87
August,18,11:00,233.66,2,0.006907,321.05,422.13,4,0.010437,333.91,1050.87,17,0.016562,338.82,530.59,15,0.027381,324.61
August,18,11:30,250.2,2,0.00717,326.12,436.12,7,0.016455,334.23,1124.5,13,0.011931,342.49,587.07,14,0.024619,318.75
August,18,12:00,248.13,2,0.007108,322.21,455.95,3,0.006911,343.67,1123.38,17,0.015394,342.86,598.83,7,0.0123,319.0
August,18,12:30,260.54,4,0.016567,316.7,486.26,10,0.020334,345.72,1123.38,46,0.041132,347.3,596.48,19,0.031566,324.78
August,18,13:00,251.24,1,0.005872,320.23,521.25,7,0.013092,342.71,1145.69,13,0.0115,346.14,605.89,20,0.033166,319.53
August,18,13:30,250.2,1,0.005702,329.39,506.09,11,0.021041,343.11,1118.92,32,0.028744,347.72,576.48,25,0.043063,328.83
August,18,14:00,257.44,2,0.007204,320.97,529.41,7,0.014112,334.78,1194.78,19,0.016269,349.46,641.18,21,0.032404,324.26
August,18,14:30,273.98,2,0.006581,320.83,557.4,7,0.011742,345.88,1136.77,22,0.019044,352.86,608.24,15,0.025286,325.07
August,18,15:00,254.34,1,0.004857,323.99,552.73,4,0.008096,335.91,1140.11,11,0.009404,353.08,604.71,11,0.018345,324.66
August,18,15:30,264.68,3,0.0119,322.71,538.74,4,0.008052,342.38,1121.15,4,0.003987,353.3,612.95,16,0.025417,322.89
August,18,16:00,267.78,4,0.01593,333.5,527.08,3,0.006365,349.86,1089.91,3,0.002758,353.97,662.36,7,0.009868,325.99
August,18,16:30,240.9,1,0.002315,337.45,511.92,3,0.006552,345.8,1095.49,7,0.006309,351.04,610.6,7,0.011461,327.84
August,18,17:00,208.85,1,0.003095,324.75,513.09,5,0.009337,351.19,1083.22,11,0.010082,356.71,562.36,4,0.006277,332.47
August,18,17:30,187.13,1,0.003292,322.49,466.44,6,0.012377,350.96,982.82,10,0.010215,351.23,530.59,9,0.016868,326.54
August,18,18:00,171.63,1,0.00636,328.38,454.78,8,0.017044,345.98,877.96,12,0.014006,350.73,504.71,7,0.012935,329.45
August,18,18:30,146.81,2,0.013546,324.83,410.47,5,0.011108,339.22,774.21,12,0.016142,349.29,428.24,2,0.005791,333.34
August,18,19:00,95.12,1,0.010764,342.49,367.32,4,0.011748,340.66,721.77,12,0.016103,351.18,401.18,3,0.008128,321.49
August,18,19:30,75.47,0,0.006247,320.36,333.51,3,0.007841,341.68,641.45,9,0.014125,345.73,376.47,11,0.029875,337.21
August,18,20:00,57.9,2,0.028317,340.1,278.7,7,0.024535,335.38,524.32,9,0.016821,351.58,315.3,10,0.030182,329.02
August,18,20:30,54.8,2,0.038626,321.96,254.21,5,0.017997,326.29,473.0,3,0.007301,349.29,278.83,5,0.017514,320.21
August,18,21:00,39.29,1,0.032103,324.97,197.07,3,0.017254,326.71,401.61,1,0.002572,342.81,218.83,4,0.017011,321.95
August,18,21:30,26.88,0,0.009933,313.42,163.25,1,0.009146,328.03,343.6,0,0.000815,342.86,192.94,3,0.014863,330.65
August,18,22:00,24.81,0,0.002047,302.41,130.6,2,0.012483,332.7,281.12,3,0.010702,338.35,160.0,2,0.011913,342.74
August,18,22:30,15.51,3,0.192164,297.76,106.12,1,0.009486,312.16,218.65,1,0.005999,337.29,129.41,1,0.009015,328.81
August,18,23:00,12.41,1,0.096827,343.04,80.46,1,0.007625,309.99,170.68,0,0.001645,329.63,96.47,0,0.003706,333.94
August,18,23:30,10.34,0,0.015025,338.11,54.81,0,0.00816,297.95,122.71,0,0.001668,327.52,80.0,0,0.005482,328.11
August,19,0:00,5.95,0,0.008654,269.84,40.26,0,0.002549,304.15,86.78,0,0.005558,337.01,51.7,0,0.005587,320.83
August,19,0:30,3.97,0,0.0,308.42,28.29,0,0.000592,290.03,66.42,0,0.003446,334.16,39.33,0,0.0042,362.53
August,19,1:00,2.98,0,0.0,399.42,11.97,0,0.025855,321.59,40.71,0,0.001426,335.91,29.22,0,0.004121,328.95
August,19,1:30,2.98,0,0.0,362.57,6.53,0,0.040659,278.27,30.0,0,0.003078,341.82,20.23,0,0.005478,330.75
August,19,2:00,1.98,0,0.0,399.16,4.35,0,0.0,312.03,26.78,1,0.026712,296.87,13.49,0,0.005769,371.87
August,19,2:30,2.98,0,0.0,281.09,4.35,0,0.024396,332.28,18.21,0,0.007982,314.88,11.24,0,0.012943,366.34
August,19,3:00,1.98,0,0.0,354.0,3.26,0,0.004167,475.36,18.21,1,0.03486,306.61,3.37,0,0.034091,394.69
August,19,3:30,0.99,0,0.0,311.74,3.26,0,0.001923,279.54,12.86,0,0.013892,363.02,1.12,0,0.041,384.3
August,19,4:00,1.98,0,0.09,281.57,3.26,0,0.025,337.1,10.71,0,0.006608,329.19,1.12,0,0.0,228.6
August,19,4:30,0.99,0,0.0,207.62,3.26,0,0.05,281.83,13.93,0,0.025158,380.09,1.12,0,0.315,457.8
August,19,5:00,0.99,0,0.0,283.69,2.18,0,0.0,532.14,13.93,0,0.010852,296.57,1.12,0,0.098333,363.17
August,19,5:30,2.98,0,0.0,306.08,2.18,0,0.0,382.63,25.71,0,0.01622,286.81,3.37,0,0.0,276.94
August,19,6:00,2.98,0,0.002273,293.94,6.53,0,0.001667,323.6,36.43,0,0.002067,267.32,15.73,0,0.004945,237.66
August,19,6:30,4.96,1,0.106488,275.09,8.7,3,0.304091,291.74,60.0,1,0.009042,251.3,31.47,2,0.055503,278.16
August,19,7:00,9.92,1,0.07766,272.89,29.38,1,0.020495,252.22,103.92,1,0.010289,273.82,49.45,0,0.003524,247.68
August,19,7:30,17.85,1,0.072624,315.15,50.05,3,0.061502,296.45,160.7,4,0.023287,268.09,88.78,1,0.009121,269.57
August,19,8:00,52.57,2,0.032834,269.41,90.31,1,0.006845,282.75,287.12,5,0.018523,284.77,142.72,1,0.004055,284.24
August,19,8:30,96.2,5,0.052961,320.31,134.92,2,0.017984,303.8,418.9,9,0.021977,305.2,218.02,6,0.025742,293.55
August,19,9:00,132.9,4,0.033199,306.62,198.03,1,0.00667,302.71,591.39,10,0.016178,313.53,314.67,3,0.010952,281.29
August,19,9:30,159.68,4,0.022494,323.97,272.02,3,0.010943,309.25,732.81,13,0.018287,320.6,367.49,8,0.021959,300.72
August,19,10:00,184.48,3,0.015041,309.48,310.11,4,0.012251,313.87,853.87,11,0.01286,318.41,434.92,14,0.032176,304.07
August,19,10:30,212.25,3,0.015341,316.99,337.31,15,0.043666,331.4,962.08,31,0.032324,332.29,455.15,29,0.063662,316.6
August,19,11:00,233.07,2,0.007387,321.09,390.63,10,0.025773,333.32,1006.0,18,0.018372,334.36,510.21,12,0.024296,315.49
August,19,11:30,234.07,3,0.013038,320.58,425.45,11,0.024717,333.63,1045.64,23,0.02234,338.48,521.45,9,0.017292,320.45
August,19,12:00,230.1,4,0.016936,331.61,428.71,5,0.012815,334.4,1042.43,10,0.010041,337.12,554.04,7,0.012826,322.12
August,19,12:30,235.06,3,0.011933,320.63,449.38,10,0.023247,343.26,1085.28,35,0.032273,344.4,543.93,13,0.023138,314.29
August,19,13:00,238.03,4,0.015485,318.71,478.76,9,0.01823,329.98,1060.64,13,0.012523,342.11,545.05,14,0.026335,324.35
August,19,13:30,238.03,2,0.009551,322.93,472.23,11,0.022812,336.13,1051.0,18,0.017148,340.46,564.16,9,0.016821,315.99
August,19,14:00,234.07,1,0.004555,322.17,477.68,4,0.009055,334.88,1076.71,11,0.010023,342.39,581.01,4,0.007004,315.9
August,19,14:30,239.02,1,0.005512,326.72,487.47,6,0.01255,346.75,1069.21,14,0.013017,347.57,588.88,9,0.016038,325.26
August,19,15:00,248.94,5,0.018289,320.79,463.53,2,0.004981,334.5,1041.36,5,0.005119,347.32,582.14,4,0.006972,329.52
August,19,15:30,237.04,3,0.012953,326.96,483.12,2,0.004467,339.01,1023.15,19,0.019028,352.92,564.16,7,0.013118,328.97
August,19,16:00,235.06,2,0.008312,332.4,487.47,1,0.002938,340.6,1034.93,13,0.012516,349.03,559.66,6,0.010853,325.28
August,19,16:30,224.15,1,0.004366,325.93,476.59,2,0.004031,343.31,1002.79,8,0.007612,349.12,548.42,5,0.00836,328.8
August,19,17:00,193.4,3,0.017775,326.99,441.77,6,0.013862,340.74,936.37,28,0.030116,348.77,543.93,21,0.038517,317.83
August,19,17:30,178.52,4,0.023645,325.2,429.8,8,0.018627,340.86,877.44,29,0.033349,345.46,480.99,18,0.038218,329.8
August,19,18:00,157.7,2,0.011325,310.66,392.8,6,0.014118,337.64,794.95,19,0.02371,353.76,438.29,8,0.01783,326.4
August,19,18:30,140.84,1,0.009283,334.65,346.02,2,0.005709,336.58,717.81,11,0.015399,352.39,410.19,4,0.010803,328.13
August,19,19:00,88.27,0,0.004655,333.68,315.55,3,0.008459,337.18,639.6,9,0.013915,347.94,365.24,7,0.019977,315.9
August,19,19:30,65.46,1,0.011187,321.49,276.38,2,0.008634,334.39,566.75,13,0.022927,341.28,334.9,7,0.01986,330.52
August,19,20:00,54.55,1,0.009615,309.59,255.7,4,0.014536,333.16,490.68,9,0.019294,346.97,291.07,9,0.030183,322.21
August,19,20:30,44.63,1,0.029262,308.12,218.71,4,0.01645,331.15,409.26,3,0.007107,342.69,265.22,4,0.014346,315.61
August,19,21:00,38.68,1,0.033645,315.5,181.71,3,0.013819,327.01,349.26,1,0.002358,344.62,211.28,11,0.053916,318.91
August,19,21:30,31.74,0,0.006936,314.99,155.6,1,0.00818,338.56,287.12,1,0.002012,337.64,184.31,4,0.022127,322.87
August,19,22:00,20.83,0,0.0,346.35,122.96,1,0.00743,307.55,236.77,2,0.008578,340.95,142.72,1,0.006544,314.67
August,19,22:30,15.87,2,0.117437,307.88,96.84,1,0.007423,318.81,190.7,1,0.004379,317.86,128.11,1,0.007179,323.66
August,19,23:00,13.89,1,0.074056,318.74,75.08,0,0.006261,300.65,147.85,1,0.003795,330.24,91.03,0,0.003802,315.82
August,19,23:30,10.91,0,0.020736,298.76,57.67,0,0.004835,309.77,122.13,1,0.004929,324.65,77.54,0,0.00241,305.01
August,20,0:00,6.8,0,0.003159,237.62,39.79,1,0.013574,304.37,86.43,0,0.003676,331.71,52.88,0,0.000342,341.69
August,20,0:30,3.89,0,0.034577,250.32,26.15,0,0.015419,301.71,63.46,0,0.003803,306.9,35.64,0,0.000805,339.84
August,20,1:00,2.92,0,0.03559,336.77,12.51,0,0.027804,301.1,47.05,0,0.00574,306.78,26.44,0,0.002271,342.4
August,20,1:30,1.94,0,0.045554,320.18,10.23,1,0.093445,320.3,31.73,0,0.01373,342.28,24.14,0,0.005137,311.3
August,20,2:00,1.94,0,0.069,324.98,5.68,0,0.069378,356.71,26.26,1,0.055623,248.36,18.39,1,0.064705,321.5
August,20,2:30,0.97,0,0.048612,216.78,4.55,0,0.039647,403.86,19.69,0,0.017733,262.93,12.65,0,0.005205,292.81
August,20,3:00,1.94,0,0.0,412.46,3.41,0,0.0,406.37,13.13,0,0.001042,292.43,3.45,0,0.037037,335.63
August,20,3:30,1.94,0,0.0,546.83,5.68,0,0.0,452.52,14.22,0,0.00081,320.88,0.0,0,0.0,375.5
August,20,4:00,1.94,0,0.0,240.31,2.27,0,0.025625,362.79,14.22,0,0.017851,300.09,1.15,0,0.0,466.8
August,20,4:30,0.97,0,0.18,736.0,2.27,0,0.014286,352.86,14.22,0,0.031062,297.34,1.15,0,0.128571,330.69
August,20,5:00,0.97,0,0.005556,183.19,3.41,0,0.049306,292.66,16.41,0,0.01622,289.86,1.15,0,0.0,211.3
August,20,5:30,2.92,0,0.0,288.43,3.41,0,0.033333,250.7,22.98,0,0.013977,293.43,2.3,0,0.002381,403.88
August,20,6:00,2.92,0,0.07674,235.27,5.68,0,0.023377,232.41,38.29,0,0.008461,277.95,16.1,0,0.006885,239.05
August,20,6:30,5.83,2,0.279304,287.39,7.96,3,0.316046,381.29,66.74,1,0.022385,265.81,29.89,2,0.061446,256.39
August,20,7:00,11.66,2,0.155618,303.62,30.69,1,0.027399,274.94,108.31,1,0.005484,259.52,45.99,1,0.014245,261.3
August,20,7:30,15.55,1,0.07976,301.9,46.61,2,0.044591,280.2,164.11,2,0.010187,258.61,80.48,1,0.010481,255.0
August,20,8:00,51.51,1,0.027242,282.65,87.54,1,0.010056,294.97,285.56,1,0.004385,288.5,144.86,1,0.00618,263.26
August,20,8:30,86.5,4,0.041316,311.18,138.69,2,0.01339,302.37,415.75,2,0.004963,301.89,223.04,4,0.018069,288.8
August,20,9:00,120.51,1,0.009106,313.09,213.73,2,0.0082,303.87,580.96,2,0.003034,310.76,295.46,4,0.012645,292.26
August,20,9:30,150.64,1,0.009821,311.61,264.88,2,0.00737,314.53,728.66,8,0.010576,315.89,343.75,11,0.031469,298.95
August,20,10:00,172.99,2,0.014233,304.7,305.81,1,0.004345,316.61,830.41,10,0.011632,324.06,417.33,10,0.024237,306.45
August,20,10:30,207.98,2,0.011296,314.21,346.74,9,0.025251,331.06,935.44,20,0.021026,332.85,454.12,15,0.032506,310.15
August,20,11:00,221.59,1,0.005522,316.86,356.97,4,0.011866,334.11,989.05,13,0.013021,335.63,494.36,8,0.016814,315.9
August,20,11:30,228.39,3,0.012885,314.63,417.22,10,0.024715,328.55,1026.25,23,0.022201,337.89,515.05,3,0.006237,316.83
August,20,12:00,221.59,1,0.005556,312.05,434.27,5,0.010839,335.57,1012.02,14,0.01345,342.12,520.8,7,0.014187,312.33
August,20,12:30,230.33,2,0.009776,304.93,441.09,6,0.013877,340.9,1020.78,34,0.033139,340.75,546.09,12,0.022395,310.45
August,20,13:00,216.73,2,0.009794,312.17,447.92,6,0.013653,333.43,1006.55,22,0.02158,345.89,521.95,16,0.03002,314.13
August,20,13:30,223.53,2,0.009614,321.11,460.42,12,0.026495,333.13,1008.74,20,0.019359,341.1,536.9,14,0.026023,319.74
August,20,14:00,239.08,2,0.008485,327.6,504.76,7,0.013062,332.71,1032.81,16,0.015423,344.46,573.68,15,0.026963,323.86
August,20,14:30,227.42,1,0.003875,324.55,512.72,9,0.017577,335.6,1083.14,44,0.040769,348.73,578.28,18,0.031297,324.67
August,20,15:00,243.94,2,0.010235,329.47,489.98,3,0.006306,339.65,1014.21,9,0.008855,346.92,587.48,7,0.011663,325.63
August,20,15:30,231.3,6,0.025333,323.8,487.71,5,0.010963,341.4,1027.34,6,0.005844,345.72,567.94,9,0.01649,322.66
August,20,16:00,230.33,4,0.019324,323.84,487.71,2,0.00406,339.5,1051.41,5,0.005203,347.35,582.88,6,0.010617,316.79
August,20,16:30,230.33,2,0.007166,320.92,470.65,2,0.004989,339.19,968.26,3,0.003567,353.33,543.79,5,0.00885,325.25
August,20,17:00,201.18,1,0.006092,318.22,443.37,1,0.003356,339.5,929.97,7,0.007248,346.73,523.1,5,0.009475,328.17
August,20,17:30,177.85,1,0.006169,324.09,420.63,2,0.004227,340.92,886.21,14,0.016016,345.0,480.56,5,0.010558,316.3
August,20,18:00,152.58,1,0.006212,322.19,410.4,4,0.010008,334.04,766.95,18,0.023477,351.53,447.22,3,0.005821,328.76
August,20,18:30,133.15,1,0.004051,310.8,366.06,5,0.01291,340.97,696.93,21,0.029933,354.65,390.89,3,0.007114,320.0
August,20,19:00,87.47,0,0.004145,335.75,326.27,4,0.010741,334.37,633.47,13,0.020379,347.46,372.49,10,0.027456,311.77
August,20,19:30,63.17,1,0.011348,314.68,311.49,3,0.01083,337.0,571.11,18,0.032053,357.52,324.21,14,0.043407,323.6
August,20,20:00,53.45,1,0.011081,316.84,254.65,4,0.013907,346.27,484.68,21,0.042373,351.42,302.36,15,0.048717,312.51
August,20,20:30,47.62,1,0.02111,326.58,226.23,1,0.005243,326.58,455.14,9,0.019693,342.07,251.78,7,0.028576,316.35
August,20,21:00,34.99,1,0.023216,305.17,187.58,1,0.006172,324.84,375.27,1,0.002209,346.01,213.84,7,0.033545,321.64
August,20,21:30,32.07,0,0.013401,320.36,140.97,0,0.00133,322.55,298.68,1,0.001943,347.83,190.85,2,0.009757,307.13
August,20,22:00,25.27,1,0.024096,304.14,129.6,2,0.013674,318.05,252.73,3,0.012983,324.34,151.76,4,0.02368,329.25
August,20,22:30,17.49,3,0.155656,294.29,90.95,0,0.003904,307.06,191.46,1,0.003096,321.66,114.97,1,0.006504,310.97
August,20,23:00,13.61,1,0.090443,347.37,70.48,0,0.003264,317.74,149.89,0,0.002326,328.25,91.97,0,0.002477,317.63
August,20,23:30,12.63,1,0.061758,317.12,51.16,0,0.003125,313.91,118.16,0,0.003817,329.89,75.88,0,0.004783,319.17
August,21,0:00,6.79,0,0.006084,355.65,39.31,0,0.000602,317.41,84.63,0,0.00245,349.83,47.97,0,0.004248,326.68
August,21,0:30,4.85,0,0.0,342.04,27.63,0,0.000513,280.55,62.13,0,0.006657,306.7,33.8,0,0.001923,301.66
August,21,1:00,3.88,0,0.002273,316.37,12.75,0,0.025417,409.31,43.92,1,0.028236,320.75,27.26,1,0.021538,373.32
August,21,1:30,3.88,0,0.006818,338.87,8.5,0,0.056538,241.14,30.0,1,0.020118,309.05,20.71,1,0.028965,313.82
August,21,2:00,1.94,0,0.0,230.98,6.38,0,0.008333,359.69,22.5,1,0.034531,311.29,16.35,1,0.045848,345.12
August,21,2:30,0.97,0,0.0,379.56,3.19,0,0.0,403.42,23.57,1,0.056675,325.14,13.08,0,0.025112,301.44
August,21,3:00,0.97,0,0.025,200.66,4.25,0,0.0,292.67,15.0,0,0.022882,393.08,4.36,0,0.084091,411.71
August,21,3:30,1.94,0,0.0,179.69,3.19,0,0.0,402.77,16.07,0,0.007281,356.25,1.09,0,0.045,302.86
August,21,4:00,1.94,0,0.0875,318.07,4.25,0,0.0275,307.07,18.21,1,0.04139,298.03,2.18,0,0.0375,321.61
August,21,4:30,1.94,0,0.0125,315.18,4.25,0,0.037122,219.3,16.07,0,0.017548,341.29,1.09,0,0.041,613.7
August,21,5:00,1.94,0,0.002778,259.61,4.25,0,0.001667,224.26,20.35,0,0.020567,300.13,1.09,0,0.025595,332.01
August,21,5:30,1.94,0,0.094,317.51,4.25,0,0.086364,412.68,21.43,1,0.035038,328.47,2.18,0,0.0125,270.51
August,21,6:00,3.88,0,0.069487,280.24,6.38,1,0.179781,298.06,38.57,0,0.006254,286.98,13.08,0,0.021316,256.86
August,21,6:30,5.82,3,0.502738,292.19,6.38,4,0.662599,518.63,58.92,2,0.031727,262.85,28.35,3,0.105553,253.52
August,21,7:00,10.67,3,0.281016,314.15,35.06,1,0.039095,244.79,101.77,1,0.010203,267.79,52.33,1,0.022526,255.78
August,21,7:30,17.47,4,0.214724,355.7,48.88,3,0.060158,280.49,164.98,3,0.020062,267.83,86.13,2,0.023428,280.37
August,21,8:00,48.52,1,0.018212,274.16,93.5,1,0.007881,275.86,286.03,3,0.012148,281.4,143.91,2,0.013563,268.08
August,21,8:30,83.45,1,0.013058,292.49,129.63,2,0.018788,302.9,408.16,4,0.008746,304.34,203.87,7,0.034679,288.2
August,21,9:00,118.38,1,0.008704,303.57,193.38,2,0.012589,310.08,571.0,4,0.006477,308.76,275.82,4,0.013459,286.03
August,21,9:30,147.5,2,0.012352,313.39,229.5,3,0.012909,317.23,716.69,13,0.017871,302.97,354.32,14,0.039212,300.12
August,21,10:00,161.08,2,0.011914,319.57,298.57,5,0.016692,326.18,794.9,19,0.024013,322.7,425.18,13,0.030362,299.15
August,21,10:30,205.72,3,0.013367,320.51,329.38,12,0.035027,324.06,927.74,40,0.042912,326.89,438.27,18,0.041236,313.18
August,21,11:00,229.01,1,0.005195,317.65,350.63,9,0.026628,326.73,964.16,20,0.020774,333.89,479.7,18,0.036784,314.41
August,21,11:30,219.3,1,0.004568,322.25,387.82,21,0.054004,342.82,998.44,22,0.021898,332.94,504.77,17,0.033864,313.33
August,21,12:00,237.74,3,0.01119,309.16,467.5,15,0.031076,333.87,1034.86,42,0.040447,334.81,526.57,17,0.031519,310.0
August,21,12:30,229.01,3,0.015159,322.8,445.19,16,0.035154,340.55,1042.36,38,0.03657,339.7,530.94,12,0.023095,321.7
August,21,13:00,231.92,4,0.016203,334.38,456.88,10,0.022738,331.79,1003.8,24,0.023963,343.37,516.76,14,0.02769,317.11
August,21,13:30,240.65,2,0.008646,325.68,444.13,14,0.031512,330.14,1033.79,35,0.033913,344.55,538.57,18,0.033505,320.14
August,21,14:00,227.06,2,0.008641,319.47,470.69,17,0.03515,340.43,1069.15,27,0.025136,345.12,545.11,19,0.034412,318.06
August,21,14:30,242.59,3,0.010912,327.67,478.13,18,0.037999,341.47,1042.36,27,0.025986,342.71,561.46,31,0.055595,325.65
August,21,15:00,230.95,4,0.015253,316.56,488.75,10,0.020979,346.41,1000.58,23,0.022964,346.15,546.2,26,0.047057,328.14
August,21,15:30,242.59,7,0.028574,324.16,477.07,15,0.032255,338.32,1026.29,64,0.062518,347.35,573.45,41,0.071217,323.88
August,21,16:00,225.12,2,0.008807,332.49,473.88,14,0.028826,350.66,1009.15,30,0.029455,345.85,599.62,26,0.042773,325.13
August,21,16:30,213.48,1,0.004381,331.92,464.32,9,0.020144,339.08,958.8,16,0.016581,349.06,551.65,14,0.025569,319.22
August,21,17:00,191.16,3,0.014479,326.43,421.82,9,0.020262,342.4,903.1,17,0.018733,344.89,506.95,9,0.016984,333.6
August,21,17:30,168.84,2,0.01419,325.67,417.57,6,0.014967,346.07,848.46,15,0.017548,346.31,478.61,14,0.030036,321.97
August,21,18:00,151.38,2,0.010362,318.31,370.82,9,0.025076,346.51,744.55,16,0.021229,349.44,426.27,5,0.012644,318.74
August,21,18:30,123.24,1,0.00859,348.29,316.63,6,0.020242,339.33,674.91,9,0.013052,348.2,360.86,8,0.020787,313.5
August,21,19:00,86.36,1,0.00647,355.06,307.07,11,0.037425,337.95,590.28,11,0.019051,338.74,339.06,9,0.027437,320.1
August,21,19:30,65.01,0,0.004083,326.96,270.94,5,0.019912,319.88,508.86,12,0.02397,346.36,280.19,13,0.045752,319.45
August,21,20:00,51.43,1,0.011851,339.96,219.94,7,0.033279,329.68,429.59,20,0.0465,341.46,242.03,12,0.049298,316.21
August,21,20:30,40.76,1,0.025523,306.91,205.06,7,0.034522,336.8,381.38,10,0.025404,335.98,224.58,7,0.029283,302.99
August,21,21:00,28.14,1,0.033958,326.48,167.88,4,0.02335,330.08,313.89,3,0.009912,339.0,177.71,15,0.082818,325.75
August,21,21:30,20.38,0,0.01015,322.55,145.56,4,0.024227,315.9,253.9,3,0.011938,338.57,166.8,11,0.06429,327.18
August,21,22:00,20.38,0,0.004802,322.36,109.44,1,0.008924,320.86,208.9,1,0.006787,337.54,130.83,2,0.018575,314.44
August,21,22:30,14.56,3,0.194976,383.88,90.31,1,0.008193,296.67,163.91,0,0.00208,330.78,106.84,2,0.015184,307.83
August,21,23:00,14.56,2,0.147476,324.34,59.5,1,0.008463,320.57,128.55,0,0.00131,319.14,76.32,0,0.00426,301.93
August,21,23:30,7.76,1,0.101053,246.22,58.44,1,0.011081,304.51,99.63,0,0.002944,297.62,65.41,0,0.002287,300.09
August,22,0:00,9.99,1,0.05771,361.64,64.28,2,0.024707,299.33,116.29,1,0.011036,319.69,75.14,1,0.01847,303.66
August,22,0:30,8.57,0,0.003462,386.83,38.26,0,0.004017,322.98,89.58,0,0.002828,320.7,48.42,0,0.00786,317.12
August,22,1:00,7.14,0,0.048182,371.55,15.3,1,0.068173,393.99,59.72,1,0.015135,310.59,38.4,0,0.00301,320.93
August,22,1:30,2.86,0,0.081818,275.36,9.18,0,0.047569,299.34,56.58,1,0.015136,330.33,28.39,0,0.011415,313.66
August,22,2:00,2.86,0,0.105,474.15,9.18,0,0.042858,337.94,33.0,1,0.033989,317.15,20.04,0,0.020632,326.52
August,22,2:30,4.28,0,0.0,399.45,4.59,0,0.0,340.01,23.57,0,0.001282,341.8,13.36,0,0.00392,373.83
August,22,3:00,1.43,0,0.0,309.59,6.12,0,0.0,320.54,22.0,1,0.041868,354.07,5.01,0,0.013636,438.07
