Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT
April,10,22:00,99.51%,204.0,0.0,0.00%,317.02
April,10,22:30,95.95%,148.0,0.0,0.00%,293.82
April,10,23:00,98.21%,112.0,0.0,0.00%,330.46
April,10,23:30,100.00%,119.0,0.0,0.00%,307.24
April,11,0:00,100.00%,79.0,0.0,0.00%,351.99
April,11,0:30,97.83%,48.0,2.0,4.17%,357.85
April,11,1:00,100.00%,41.0,0.0,0.00%,360.95
April,11,1:30,100.00%,29.0,0.0,0.00%,322.66
April,11,2:00,100.00%,12.0,1.0,8.33%,300.45
April,11,2:30,100.00%,16.0,0.0,0.00%,127.31
April,11,3:00,88.57%,37.0,2.0,5.41%,108.57
April,11,3:30,100.00%,56.0,0.0,0.00%,58.23
April,11,4:00,100.00%,22.0,0.0,0.00%,65.91
April,11,4:30,100.00%,31.0,0.0,0.00%,69.84
April,11,5:00,100.00%,16.0,1.0,6.25%,282.13
April,11,5:30,63.64%,22.0,0.0,0.00%,413.82
April,11,6:00,96.15%,26.0,0.0,0.00%,265.77
April,11,6:30,100.00%,40.0,2.0,5.00%,243.08
April,11,7:00,100.00%,80.0,0.0,0.00%,227.83
April,11,7:30,100.00%,117.0,0.0,0.00%,242.26
April,11,8:00,100.00%,244.0,0.0,0.00%,239.92
April,11,8:30,99.16%,356.0,0.0,0.00%,275.74
April,11,9:00,92.25%,533.0,4.0,0.75%,294.59
April,11,9:30,93.34%,620.0,4.0,0.65%,288.28
April,11,10:00,92.54%,727.0,3.0,0.41%,312.53
April,11,10:30,85.90%,877.0,12.0,1.37%,330.47
April,11,11:00,96.34%,825.0,5.0,0.61%,344.89
April,11,11:30,51.64%,948.0,36.0,3.80%,335.38
April,11,12:00,35.58%,1102.0,107.0,9.71%,326.44
April,11,12:30,81.40%,965.0,8.0,0.83%,344.6
April,11,13:00,96.88%,930.0,1.0,0.11%,331.17
April,11,13:30,99.65%,865.0,0.0,0.00%,331.95
April,11,14:00,98.99%,893.0,0.0,0.00%,348.54
April,11,14:30,93.91%,925.0,6.0,0.65%,339.5
April,11,15:00,98.28%,934.0,6.0,0.64%,360.09
April,11,15:30,98.99%,892.0,1.0,0.11%,349.41
April,11,16:00,98.68%,836.0,0.0,0.00%,336.35
April,11,16:30,97.65%,860.0,8.0,0.93%,338.18
April,11,17:00,97.27%,808.0,1.0,0.12%,315.31
April,11,17:30,93.31%,736.0,4.0,0.54%,338.29
April,11,18:00,80.24%,683.0,5.0,0.73%,352.29
April,11,18:30,92.15%,640.0,3.0,0.47%,362.14
April,11,19:00,93.81%,538.0,5.0,0.93%,342.08
April,11,19:30,93.45%,475.0,2.0,0.42%,380.74
April,11,20:00,97.80%,409.0,0.0,0.00%,341.84
April,11,20:30,100.00%,317.0,1.0,0.32%,372.05
April,11,21:00,99.61%,254.0,0.0,0.00%,373.02
April,11,21:30,99.54%,218.0,1.0,0.46%,295.42
April,11,22:00,98.58%,212.0,1.0,0.47%,332.01
April,11,22:30,100.00%,123.0,0.0,0.00%,332.75
April,11,23:00,100.00%,111.0,0.0,0.00%,305.61
April,11,23:30,100.00%,81.0,0.0,0.00%,333.06
April,12,0:00,100.00%,57.0,0.0,0.00%,286.05
April,12,0:30,100.00%,48.0,0.0,0.00%,353.63
April,12,1:00,100.00%,30.0,0.0,0.00%,331.6
April,12,1:30,100.00%,34.0,0.0,0.00%,323.85
April,12,2:00,100.00%,17.0,0.0,0.00%,280.06
April,12,2:30,100.00%,12.0,0.0,0.00%,335.17
April,12,3:00,100.00%,23.0,0.0,0.00%,176.57
April,12,3:30,100.00%,28.0,0.0,0.00%,65.39
April,12,4:00,100.00%,19.0,0.0,0.00%,107.47
April,12,4:30,100.00%,12.0,0.0,0.00%,125.42
April,12,5:00,100.00%,7.0,0.0,0.00%,197.14
April,12,5:30,100.00%,11.0,0.0,0.00%,125.64
April,12,6:00,90.00%,10.0,0.0,0.00%,330.9
April,12,6:30,95.65%,23.0,0.0,0.00%,212.83
April,12,7:00,98.00%,50.0,0.0,0.00%,242.22
April,12,7:30,100.00%,92.0,0.0,0.00%,237.38
April,12,8:00,100.00%,154.0,0.0,0.00%,265.9
April,12,8:30,100.00%,226.0,0.0,0.00%,270.9
April,12,9:00,100.00%,328.0,0.0,0.00%,305.06
April,12,9:30,99.74%,385.0,1.0,0.26%,279.42
April,12,10:00,99.79%,482.0,0.0,0.00%,316.71
April,12,10:30,94.67%,585.0,3.0,0.51%,304.29
April,12,11:00,94.61%,612.0,0.0,0.00%,323.56
April,12,11:30,99.66%,597.0,4.0,0.67%,342.13
April,12,12:00,98.56%,626.0,3.0,0.48%,320.96
April,12,12:30,95.62%,664.0,2.0,0.30%,303.99
April,12,13:00,91.07%,573.0,2.0,0.35%,343.92
April,12,13:30,97.95%,586.0,0.0,0.00%,339.79
April,12,14:00,99.64%,553.0,1.0,0.18%,329.97
April,12,14:30,99.46%,551.0,0.0,0.00%,333.91
April,12,15:00,99.83%,580.0,0.0,0.00%,331.73
April,12,15:30,100.00%,553.0,2.0,0.36%,329.9
April,12,16:00,100.00%,534.0,2.0,0.37%,341.47
April,12,16:30,100.00%,523.0,1.0,0.19%,331.25
April,12,17:00,99.79%,478.0,0.0,0.00%,340.82
April,12,17:30,99.79%,480.0,1.0,0.21%,313.29
April,12,18:00,99.54%,436.0,1.0,0.23%,330.5
April,12,18:30,83.64%,434.0,6.0,1.38%,345.16
April,12,19:00,96.39%,363.0,3.0,0.83%,338.83
April,12,19:30,85.96%,344.0,2.0,0.58%,305.58
April,12,20:00,92.59%,270.0,0.0,0.00%,307.73
April,12,20:30,100.00%,226.0,0.0,0.00%,288.42
April,12,21:00,98.86%,175.0,0.0,0.00%,333.55
April,12,21:30,100.00%,147.0,1.0,0.68%,328.94
April,12,22:00,98.68%,152.0,0.0,0.00%,304.64
April,12,22:30,100.00%,130.0,0.0,0.00%,337.98
April,12,23:00,100.00%,83.0,0.0,0.00%,298.96
April,12,23:30,100.00%,75.0,0.0,0.00%,306.17
April,13,0:00,100.00%,52.0,0.0,0.00%,248.02
April,13,0:30,100.00%,42.0,0.0,0.00%,297.5
April,13,1:00,100.00%,36.0,1.0,2.78%,183.14
April,13,1:30,94.44%,18.0,0.0,0.00%,300.5
April,13,2:00,100.00%,21.0,0.0,0.00%,148.19
April,13,2:30,94.12%,17.0,0.0,0.00%,238.24
April,13,3:00,100.00%,11.0,0.0,0.00%,267.82
April,13,3:30,100.00%,7.0,0.0,0.00%,308.71
April,13,4:00,100.00%,5.0,0.0,0.00%,253.8
April,13,4:30,100.00%,8.0,0.0,0.00%,293.5
April,13,5:00,83.33%,6.0,0.0,0.00%,260.33
April,13,5:30,14.29%,7.0,0.0,0.00%,551.86
April,13,6:00,85.71%,14.0,0.0,0.00%,260.86
April,13,6:30,100.00%,21.0,0.0,0.00%,252.76
April,13,7:00,100.00%,27.0,0.0,0.00%,237.33
April,13,12:00,98.14%,377.0,1.0,0.27%,332.72
April,13,12:30,97.94%,388.0,0.0,0.00%,298.43
April,13,13:00,98.47%,393.0,0.0,0.00%,291.85
April,13,13:30,99.29%,423.0,1.0,0.24%,314.8
April,13,14:00,98.56%,416.0,0.0,0.00%,340.26
April,13,14:30,99.00%,400.0,1.0,0.25%,301.01
April,13,15:00,98.69%,383.0,0.0,0.00%,337.11
April,13,15:30,100.00%,378.0,0.0,0.00%,311.92
April,13,16:00,100.00%,420.0,0.0,0.00%,295.06
April,13,16:30,100.00%,398.0,0.0,0.00%,331.22
April,13,17:00,99.47%,377.0,0.0,0.00%,323.67
April,13,17:30,100.00%,345.0,0.0,0.00%,312.26
April,13,18:00,100.00%,279.0,0.0,0.00%,287.27
April,13,18:30,100.00%,305.0,1.0,0.33%,291.18
April,13,19:00,100.00%,246.0,0.0,0.00%,310.1
April,13,19:30,99.07%,214.0,0.0,0.00%,318.8
April,13,20:00,99.53%,215.0,0.0,0.00%,319.85
April,13,20:30,99.49%,200.0,3.0,1.50%,350.35
April,13,21:00,100.00%,168.0,0.0,0.00%,317.4
April,13,21:30,100.00%,150.0,0.0,0.00%,310.86
April,13,22:00,100.00%,123.0,0.0,0.00%,347.6
April,13,22:30,99.13%,115.0,0.0,0.00%,321.23
April,13,23:00,100.00%,85.0,0.0,0.00%,326.81
April,13,23:30,100.00%,75.0,0.0,0.00%,312.15
April,14,0:00,100.00%,53.0,0.0,0.00%,340.49
April,14,0:30,100.00%,38.0,0.0,0.00%,282.26
April,14,1:00,100.00%,23.0,0.0,0.00%,348.78
April,14,1:30,100.00%,18.0,0.0,0.00%,301.94
April,14,2:00,100.00%,11.0,1.0,9.09%,466.3
April,14,2:30,100.00%,6.0,0.0,0.00%,765.0
April,14,3:00,100.00%,11.0,0.0,0.00%,329.91
April,14,3:30,100.00%,6.0,0.0,0.00%,258.33
April,14,4:00,100.00%,12.0,1.0,8.33%,209.27
April,14,4:30,88.89%,9.0,0.0,0.00%,194.56
April,14,5:00,100.00%,11.0,0.0,0.00%,196.36
April,14,5:30,100.00%,10.0,0.0,0.00%,235.6
April,14,6:00,95.24%,21.0,0.0,0.00%,163.76
April,14,6:30,92.00%,25.0,0.0,0.00%,325.4
April,14,7:00,100.00%,63.0,0.0,0.00%,190.35
April,14,7:30,100.00%,102.0,0.0,0.00%,252.68
April,14,8:00,99.54%,217.0,1.0,0.46%,278.9
April,14,8:30,99.73%,371.0,1.0,0.27%,285.51
April,14,9:00,95.81%,551.0,2.0,0.36%,306.62
April,14,9:30,96.62%,650.0,0.0,0.00%,328.08
April,14,10:00,77.64%,853.0,21.0,2.46%,346.58
April,14,10:30,75.49%,947.0,21.0,2.22%,331.42
April,14,11:00,56.55%,1053.0,15.0,1.42%,350.37
April,14,11:30,97.19%,996.0,1.0,0.10%,350.51
April,14,12:00,95.98%,1022.0,1.0,0.10%,352.57
April,14,12:30,95.68%,1043.0,1.0,0.10%,347.34
April,14,13:00,99.02%,1027.0,2.0,0.19%,349.31
April,14,13:30,99.00%,1007.0,2.0,0.20%,337.51
April,14,14:00,98.73%,1025.0,4.0,0.39%,351.09
April,14,14:30,95.49%,1023.0,3.0,0.29%,370.16
April,14,15:00,99.04%,1049.0,2.0,0.19%,352.33
April,14,15:30,98.73%,1022.0,0.0,0.00%,355.66
April,14,16:00,99.43%,1048.0,2.0,0.19%,354.17
April,14,16:30,99.14%,1053.0,2.0,0.19%,356.33
April,14,17:00,69.06%,979.0,16.0,1.63%,351.74
April,14,17:30,69.92%,956.0,12.0,1.26%,354.99
April,14,18:00,61.31%,846.0,19.0,2.25%,366.46
April,14,18:30,90.35%,749.0,3.0,0.40%,361.29
April,14,19:00,97.07%,683.0,0.0,0.00%,364.18
April,14,19:30,93.30%,569.0,2.0,0.35%,345.4
April,14,20:00,91.79%,553.0,5.0,0.90%,378.29
April,14,20:30,88.02%,464.0,5.0,1.08%,351.84
April,14,21:00,99.45%,368.0,2.0,0.54%,347.77
April,14,21:30,99.29%,282.0,0.0,0.00%,336.0
April,14,22:00,96.85%,224.0,2.0,0.89%,335.94
April,14,22:30,98.88%,179.0,0.0,0.00%,319.08
April,14,23:00,100.00%,140.0,0.0,0.00%,335.36
April,14,23:30,99.07%,109.0,1.0,0.92%,353.85
April,15,0:00,100.00%,76.0,2.0,2.63%,362.18
April,15,0:30,100.00%,65.0,0.0,0.00%,403.49
April,15,1:00,100.00%,35.0,0.0,0.00%,267.14
April,15,1:30,100.00%,33.0,0.0,0.00%,274.39
April,15,2:00,90.91%,11.0,0.0,0.00%,242.91
April,15,2:30,100.00%,26.0,0.0,0.00%,182.38
April,15,3:00,100.00%,11.0,0.0,0.00%,158.36
April,15,3:30,100.00%,14.0,0.0,0.00%,480.21
April,15,4:00,100.00%,9.0,0.0,0.00%,215.89
April,15,4:30,100.00%,7.0,0.0,0.00%,267.57
April,15,5:00,100.00%,25.0,0.0,0.00%,282.84
April,15,5:30,95.65%,23.0,0.0,0.00%,434.91
April,15,6:00,94.12%,18.0,1.0,5.56%,183.53
April,15,6:30,97.78%,48.0,3.0,6.25%,223.73
April,15,7:00,98.96%,97.0,1.0,1.03%,221.49
April,15,7:30,100.00%,134.0,0.0,0.00%,268.63
April,15,8:00,100.00%,250.0,0.0,0.00%,258.01
April,15,8:30,99.47%,378.0,0.0,0.00%,315.98
April,15,9:00,97.16%,534.0,5.0,0.94%,314.88
April,15,9:30,85.21%,629.0,7.0,1.11%,321.31
April,15,10:00,71.15%,773.0,7.0,0.91%,316.58
April,15,10:30,90.07%,873.0,7.0,0.80%,341.3
April,15,11:00,98.79%,908.0,0.0,0.00%,344.72
April,15,11:30,93.68%,922.0,4.0,0.43%,352.53
April,15,12:00,92.96%,1004.0,9.0,0.90%,340.59
April,15,12:30,74.90%,1007.0,19.0,1.89%,364.56
April,15,13:00,81.34%,987.0,1.0,0.10%,341.49
April,15,13:30,78.45%,1003.0,10.0,1.00%,360.45
April,15,14:00,99.38%,963.0,3.0,0.31%,345.64
April,15,14:30,94.12%,1007.0,3.0,0.30%,334.21
April,15,15:00,98.77%,979.0,4.0,0.41%,355.8
April,15,15:30,98.45%,968.0,2.0,0.21%,358.31
April,15,16:00,98.72%,936.0,2.0,0.21%,342.69
April,15,16:30,97.91%,961.0,5.0,0.52%,342.57
April,15,17:00,99.51%,816.0,0.0,0.00%,356.0
April,15,17:30,99.25%,802.0,4.0,0.50%,333.45
April,15,18:00,89.97%,756.0,8.0,1.06%,349.52
April,15,18:30,93.54%,669.0,3.0,0.45%,338.41
April,15,19:00,97.25%,582.0,0.0,0.00%,329.64
April,15,19:30,87.64%,551.0,9.0,1.63%,331.41
April,15,20:00,88.85%,516.0,5.0,0.97%,386.5
April,15,20:30,99.49%,390.0,1.0,0.26%,344.44
April,15,21:00,99.17%,361.0,1.0,0.28%,316.24
April,15,21:30,99.24%,264.0,0.0,0.00%,311.64
April,15,22:00,97.88%,236.0,0.0,0.00%,307.19
April,15,22:30,99.44%,181.0,2.0,1.10%,375.22
April,15,23:00,98.60%,143.0,0.0,0.00%,327.24
April,15,23:30,100.00%,100.0,0.0,0.00%,304.44
April,16,0:00,100.00%,71.0,0.0,0.00%,336.28
April,16,0:30,100.00%,65.0,1.0,1.54%,305.41
April,16,1:00,100.00%,27.0,0.0,0.00%,382.26
April,16,1:30,100.00%,25.0,0.0,0.00%,334.24
April,16,2:00,92.31%,26.0,0.0,0.00%,300.88
April,16,2:30,100.00%,10.0,0.0,0.00%,236.1
April,16,3:00,100.00%,11.0,1.0,9.09%,392.7
April,16,3:30,100.00%,8.0,0.0,0.00%,274.25
April,16,4:00,100.00%,7.0,0.0,0.00%,193.86
April,16,4:30,100.00%,12.0,0.0,0.00%,246.25
April,16,5:00,100.00%,15.0,0.0,0.00%,383.87
April,16,5:30,100.00%,16.0,0.0,0.00%,330.19
April,16,6:00,97.06%,34.0,0.0,0.00%,254.18
April,16,6:30,100.00%,38.0,0.0,0.00%,228.26
April,16,7:00,100.00%,75.0,1.0,1.33%,234.03
April,16,7:30,90.48%,128.0,2.0,1.56%,286.38
April,16,8:00,91.21%,273.0,0.0,0.00%,284.32
April,16,8:30,97.87%,378.0,2.0,0.53%,294.48
April,16,9:00,98.80%,501.0,2.0,0.40%,314.18
April,16,9:30,98.68%,684.0,1.0,0.15%,303.35
April,16,10:00,99.21%,761.0,1.0,0.13%,310.56
April,16,10:30,88.07%,905.0,8.0,0.88%,340.31
April,16,11:00,98.93%,934.0,0.0,0.00%,331.94
April,16,11:30,98.70%,921.0,1.0,0.11%,342.17
April,16,12:00,98.09%,944.0,4.0,0.42%,331.34
April,16,12:30,58.95%,1032.0,21.0,2.03%,360.03
April,16,13:00,97.74%,974.0,0.0,0.00%,361.88
April,16,13:30,97.45%,980.0,1.0,0.10%,342.27
April,16,14:00,98.64%,958.0,3.0,0.31%,345.85
April,16,14:30,96.31%,983.0,8.0,0.81%,343.85
April,16,15:00,99.53%,858.0,1.0,0.12%,343.38
April,16,15:30,99.23%,906.0,1.0,0.11%,379.75
April,16,16:00,98.69%,918.0,3.0,0.33%,352.62
April,16,16:30,81.15%,911.0,9.0,0.99%,360.19
April,16,17:00,53.87%,836.0,34.0,4.07%,347.79
April,16,17:30,77.75%,806.0,6.0,0.74%,351.83
April,16,18:00,99.01%,709.0,1.0,0.14%,360.17
April,16,18:30,99.84%,632.0,0.0,0.00%,358.4
April,16,19:00,98.11%,583.0,2.0,0.34%,343.52
April,16,19:30,93.00%,502.0,2.0,0.40%,371.18
April,16,20:00,98.47%,458.0,0.0,0.00%,347.49
April,16,20:30,100.00%,409.0,2.0,0.49%,349.65
April,16,21:00,100.00%,317.0,0.0,0.00%,336.62
April,16,21:30,100.00%,255.0,0.0,0.00%,373.98
April,16,22:00,99.54%,217.0,0.0,0.00%,362.39
April,16,22:30,100.00%,178.0,0.0,0.00%,348.7
April,16,23:00,100.00%,103.0,0.0,0.00%,309.38
April,16,23:30,100.00%,87.0,1.0,1.15%,330.59
April,17,0:00,100.00%,56.0,1.0,1.79%,309.24
April,17,0:30,100.00%,53.0,0.0,0.00%,264.17
April,17,1:00,100.00%,43.0,0.0,0.00%,268.91
April,17,1:30,96.00%,25.0,0.0,0.00%,373.0
April,17,2:00,92.31%,13.0,0.0,0.00%,168.08
April,17,2:30,90.91%,12.0,1.0,8.33%,288.73
April,17,3:00,87.50%,8.0,0.0,0.00%,174.13
April,17,3:30,100.00%,13.0,0.0,0.00%,354.23
April,17,4:00,100.00%,7.0,0.0,0.00%,209.14
April,17,4:30,100.00%,8.0,0.0,0.00%,174.25
April,17,5:00,100.00%,11.0,0.0,0.00%,151.45
April,17,5:30,100.00%,9.0,0.0,0.00%,232.0
April,17,6:00,100.00%,15.0,0.0,0.00%,355.13
April,17,6:30,100.00%,30.0,0.0,0.00%,248.5
April,17,7:00,98.68%,77.0,1.0,1.30%,280.8
April,17,7:30,95.49%,137.0,4.0,2.92%,277.55
April,17,8:00,96.51%,260.0,2.0,0.77%,297.05
April,17,8:30,95.93%,344.0,0.0,0.00%,293.47
April,17,9:00,99.81%,531.0,0.0,0.00%,316.3
April,17,9:30,96.55%,583.0,3.0,0.51%,326.47
April,17,10:00,91.01%,716.0,4.0,0.56%,343.69
April,17,10:30,75.80%,819.0,9.0,1.10%,338.16
April,17,11:00,92.75%,817.0,3.0,0.37%,348.73
April,17,11:30,59.17%,916.0,22.0,2.40%,351.6
April,17,12:00,94.53%,878.0,1.0,0.11%,356.45
April,17,12:30,98.14%,862.0,1.0,0.12%,343.93
April,17,13:00,99.41%,852.0,2.0,0.23%,357.79
April,17,13:30,97.92%,917.0,3.0,0.33%,341.67
April,17,14:00,95.28%,856.0,8.0,0.93%,335.5
April,17,14:30,49.94%,922.0,27.0,2.93%,344.9
April,17,15:00,97.81%,868.0,1.0,0.12%,344.19
April,17,15:30,99.45%,919.0,4.0,0.44%,342.08
April,17,16:00,98.11%,1008.0,1.0,0.10%,330.42
April,17,16:30,99.32%,885.0,1.0,0.11%,353.09
April,17,17:00,99.76%,820.0,0.0,0.00%,335.05
April,17,17:30,86.31%,815.0,4.0,0.49%,357.4
April,17,18:00,95.57%,677.0,0.0,0.00%,365.0
April,17,18:30,81.90%,596.0,5.0,0.84%,372.82
April,17,19:00,99.04%,522.0,0.0,0.00%,345.37
April,17,19:30,90.75%,461.0,7.0,1.52%,355.59
April,17,20:00,97.30%,408.0,1.0,0.25%,340.69
April,17,20:30,95.22%,420.0,2.0,0.48%,344.21
April,17,21:00,99.33%,300.0,1.0,0.33%,369.43
April,17,21:30,100.00%,237.0,0.0,0.00%,329.7
April,17,22:00,100.00%,182.0,1.0,0.55%,319.82
April,17,22:30,98.55%,138.0,0.0,0.00%,338.75
April,17,23:00,100.00%,100.0,0.0,0.00%,320.08
April,17,23:30,100.00%,86.0,1.0,1.16%,320.28
April,18,0:00,98.53%,68.0,0.0,0.00%,363.4
April,18,0:30,100.00%,49.0,0.0,0.00%,272.06
April,18,1:00,100.00%,43.0,1.0,2.33%,216.17
April,18,1:30,100.00%,26.0,0.0,0.00%,333.12
April,18,2:00,96.15%,26.0,0.0,0.00%,260.65
April,18,2:30,100.00%,20.0,0.0,0.00%,273.85
April,18,3:00,100.00%,9.0,0.0,0.00%,322.33
April,18,3:30,100.00%,15.0,0.0,0.00%,357.53
April,18,4:00,90.48%,21.0,0.0,0.00%,258.81
April,18,4:30,100.00%,15.0,0.0,0.00%,505.4
April,18,5:00,93.75%,16.0,0.0,0.00%,294.5
April,18,5:30,100.00%,10.0,0.0,0.00%,291.7
April,18,6:00,100.00%,23.0,0.0,0.00%,262.04
April,18,6:30,95.83%,48.0,0.0,0.00%,304.63
April,18,7:00,100.00%,68.0,0.0,0.00%,275.13
April,18,7:30,99.15%,118.0,0.0,0.00%,329.08
April,18,8:00,100.00%,206.0,0.0,0.00%,278.09
April,18,8:30,99.71%,349.0,0.0,0.00%,299.03
April,18,9:00,99.39%,490.0,0.0,0.00%,291.32
April,18,9:30,99.35%,611.0,0.0,0.00%,305.34
April,18,10:00,99.14%,701.0,2.0,0.29%,331.92
April,18,10:30,99.86%,730.0,2.0,0.27%,316.1
April,18,11:00,98.40%,812.0,0.0,0.00%,339.14
April,18,11:30,97.38%,841.0,2.0,0.24%,334.56
April,18,12:00,99.03%,829.0,4.0,0.48%,335.48
April,18,12:30,99.76%,843.0,3.0,0.36%,321.51
April,18,13:00,97.51%,802.0,0.0,0.00%,340.42
April,18,13:30,85.73%,859.0,4.0,0.47%,349.79
April,18,14:00,98.44%,833.0,1.0,0.12%,333.11
April,18,14:30,98.18%,828.0,2.0,0.24%,347.0
April,18,15:00,95.22%,821.0,5.0,0.61%,345.7
April,18,15:30,69.25%,799.0,12.0,1.50%,344.53
April,18,16:00,98.27%,812.0,2.0,0.25%,343.58
April,18,16:30,95.53%,761.0,1.0,0.13%,344.29
April,18,17:00,97.17%,742.0,1.0,0.13%,347.19
April,18,17:30,98.52%,678.0,2.0,0.29%,351.12
April,18,18:00,100.00%,586.0,0.0,0.00%,337.07
April,18,18:30,100.00%,543.0,3.0,0.55%,366.95
April,18,19:00,100.00%,474.0,0.0,0.00%,336.21
April,18,19:30,99.74%,389.0,0.0,0.00%,333.99
April,18,20:00,74.64%,352.0,5.0,1.42%,335.22
April,18,20:30,80.70%,286.0,1.0,0.35%,367.46
April,18,21:00,99.61%,255.0,0.0,0.00%,339.49
April,18,21:30,100.00%,205.0,0.0,0.00%,375.77
April,18,22:00,100.00%,166.0,0.0,0.00%,303.83
April,18,22:30,100.00%,140.0,0.0,0.00%,311.96
April,18,23:00,100.00%,104.0,0.0,0.00%,341.3
April,18,23:30,98.81%,86.0,2.0,2.33%,280.57
April,19,0:00,100.00%,65.0,0.0,0.00%,313.37
April,19,0:30,100.00%,49.0,0.0,0.00%,289.65
April,19,1:00,100.00%,45.0,1.0,2.22%,332.3
April,19,1:30,100.00%,36.0,2.0,5.56%,345.21
April,19,2:00,95.24%,21.0,0.0,0.00%,291.76
April,19,2:30,100.00%,12.0,0.0,0.00%,403.75
April,19,3:00,100.00%,10.0,0.0,0.00%,209.3
April,19,3:30,100.00%,17.0,0.0,0.00%,259.41
April,19,4:00,100.00%,8.0,0.0,0.00%,534.13
April,19,4:30,100.00%,9.0,0.0,0.00%,267.56
April,19,5:00,100.00%,9.0,0.0,0.00%,638.11
April,19,5:30,100.00%,10.0,0.0,0.00%,368.6
April,19,6:00,95.65%,23.0,0.0,0.00%,244.61
April,19,6:30,100.00%,35.0,1.0,2.86%,245.18
April,19,7:00,97.96%,49.0,0.0,0.00%,264.43
April,19,7:30,97.06%,72.0,4.0,5.56%,298.06
April,19,8:00,92.75%,138.0,0.0,0.00%,269.47
April,19,8:30,100.00%,231.0,0.0,0.00%,304.82
April,19,9:00,99.66%,299.0,1.0,0.33%,288.35
April,19,9:30,100.00%,385.0,1.0,0.26%,301.2
April,19,10:00,99.12%,457.0,2.0,0.44%,297.96
April,19,10:30,100.00%,502.0,0.0,0.00%,324.49
April,19,11:00,99.83%,583.0,2.0,0.34%,319.91
April,19,11:30,99.52%,620.0,0.0,0.00%,341.64
April,19,12:00,99.20%,626.0,4.0,0.64%,301.34
April,19,12:30,98.42%,632.0,1.0,0.16%,330.16
April,19,13:00,99.35%,615.0,0.0,0.00%,329.72
April,19,13:30,95.59%,613.0,1.0,0.16%,319.08
April,19,14:00,98.28%,580.0,0.0,0.00%,321.51
April,19,14:30,99.83%,603.0,0.0,0.00%,318.93
April,19,15:00,96.01%,552.0,0.0,0.00%,325.81
April,19,15:30,100.00%,544.0,0.0,0.00%,315.87
April,19,16:00,99.63%,535.0,1.0,0.19%,329.84
April,19,16:30,99.79%,488.0,1.0,0.20%,330.4
April,19,17:00,97.67%,475.0,3.0,0.63%,322.4
April,19,17:30,99.78%,459.0,1.0,0.22%,323.96
April,19,18:00,100.00%,389.0,2.0,0.51%,320.97
April,19,18:30,85.71%,407.0,8.0,1.97%,338.92
April,19,19:00,92.81%,336.0,2.0,0.60%,331.01
April,19,19:30,97.47%,277.0,0.0,0.00%,319.99
April,19,20:00,84.71%,244.0,2.0,0.82%,361.42
April,19,20:30,97.57%,207.0,1.0,0.48%,333.57
April,19,21:00,100.00%,174.0,1.0,0.57%,339.04
April,19,21:30,99.35%,154.0,0.0,0.00%,308.93
April,19,22:00,99.29%,140.0,0.0,0.00%,323.14
April,19,22:30,100.00%,103.0,3.0,2.91%,311.43
April,19,23:00,98.70%,77.0,0.0,0.00%,290.97
April,19,23:30,100.00%,63.0,0.0,0.00%,283.24
April,20,0:00,100.00%,50.0,1.0,2.00%,305.04
April,20,0:30,100.00%,39.0,1.0,2.56%,310.29
April,20,1:00,100.00%,27.0,0.0,0.00%,323.52
April,20,1:30,100.00%,21.0,0.0,0.00%,435.86
April,20,2:00,100.00%,14.0,0.0,0.00%,205.0
April,20,2:30,100.00%,7.0,0.0,0.00%,411.14
April,20,3:00,100.00%,7.0,0.0,0.00%,327.57
April,20,3:30,100.00%,9.0,0.0,0.00%,367.44
April,20,4:00,100.00%,7.0,0.0,0.00%,405.0
April,20,4:30,100.00%,5.0,0.0,0.00%,211.4
April,20,5:00,100.00%,5.0,0.0,0.00%,297.4
April,20,5:30,100.00%,4.0,0.0,0.00%,192.0
April,20,6:00,100.00%,12.0,0.0,0.00%,265.08
April,20,6:30,100.00%,21.0,0.0,0.00%,206.33
April,20,7:00,100.00%,31.0,0.0,0.00%,262.0
April,20,7:30,100.00%,45.0,0.0,0.00%,284.76
April,20,8:00,100.00%,58.0,0.0,0.00%,252.38
April,20,8:30,100.00%,86.0,0.0,0.00%,327.22
April,20,9:00,98.04%,102.0,0.0,0.00%,313.35
April,20,13:30,99.42%,172.0,1.0,0.58%,320.57
April,20,14:00,98.54%,207.0,1.0,0.48%,307.38
April,20,14:30,100.00%,181.0,0.0,0.00%,278.79
April,20,15:00,100.00%,171.0,0.0,0.00%,298.74
April,20,15:30,99.50%,201.0,0.0,0.00%,325.61
April,20,16:00,100.00%,189.0,0.0,0.00%,305.27
April,20,16:30,99.47%,187.0,0.0,0.00%,315.88
April,20,17:00,100.00%,165.0,0.0,0.00%,307.4
April,20,17:30,100.00%,163.0,0.0,0.00%,321.64
April,20,18:00,97.59%,166.0,0.0,0.00%,280.74
April,20,18:30,99.47%,187.0,0.0,0.00%,287.55
April,20,19:00,100.00%,168.0,1.0,0.60%,311.99
April,20,19:30,97.97%,148.0,0.0,0.00%,329.17
April,20,20:00,94.70%,134.0,2.0,1.49%,240.14
April,20,20:30,91.67%,151.0,7.0,4.64%,329.28
April,20,21:00,94.17%,121.0,1.0,0.83%,330.61
April,20,21:30,94.79%,100.0,4.0,4.00%,334.96
April,20,22:00,93.55%,126.0,2.0,1.59%,306.98
